kind,name,image_url,start_year,end_year,doors
SUV cars,Mitsubishi Outlander 2.4 2WD Invite,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-outlander_1652_1.jpg,2007,2010,5
SUV cars,Mitsubishi Outlander 2.0 2WD Invite,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-outlander_1653_1.jpg,2010,2013,5
SUV cars,Mitsubishi Outlander Sport 2.0 2WD Invite,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-outlander-sport_1654_1.jpg,2006,2009,5
SUV cars,Mitsubishi Pajero 3.0 V6 GLXi Soft Top,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero_1655_1.jpg,1993,1994,3
SUV cars,Mitsubishi Pajero 3.0 V6 GLSi 24V,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero_1656_1.jpg,1997,2000,3
SUV cars,Mitsubishi Pajero Canvas Top 2.5 TD,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-canvas-top_1657_1.jpg,1986,1990,3
SUV cars,Mitsubishi Pajero 3.5 V6 GDI GLS,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-kort_1658_1.jpg,2000,2003,3
SUV cars,Mitsubishi Pajero 3.5 V6 GDI GLS,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-kort_1659_1.jpg,2003,2005,3
SUV cars,Mitsubishi Pajero Metal Top 3.0 V6,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-metal-top_1660_1.jpg,1990,1991,3
SUV cars,Mitsubishi Pajero SWB 3.2 DiD Invite,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-swb_1661_1.jpg,2006,2010,3
SUV cars,Mitsubishi Pajero 3.5 V6 GDI GLS,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-lang_1662_1.jpg,2000,2003,5
SUV cars,Mitsubishi Pajero 3.5 V6 GDI GLS,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-lang_1663_1.jpg,2003,2005,5
SUV cars,Mitsubishi Pajero Long Body 3.0 V6,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-long-body_1664_1.jpg,1990,1991,5
SUV cars,Mitsubishi Pajero Long Body 3.0 V6 GLSi,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-long-body_1665_1.jpg,1991,1994,5
SUV cars,Mitsubishi Pajero Long Body 3.5 V6 GLSi,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-long-body_1666_1.jpg,1997,2000,5
SUV cars,Mitsubishi Pajero LWB 3.2 DiD Invite,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-lwb_1667_1.jpg,2006,2010,5
SUV cars,Mitsubishi Pajero Wagon 2.5 TD,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-wagon_1668_1.jpg,1986,1990,5
SUV cars,Mitsubishi Pajero Pinin 1.8 GDI,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-pinin_1669_1.jpg,2000,2001,3
SUV cars,Mitsubishi Pajero Pinin Long Body 1.8 GL,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-pinin-long-body_1670_1.jpg,2001,2003,5
SUV cars,Mitsubishi Pajero Sport 3.0 V6 GLS,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-pajero-sport_1671_1.jpg,2002,2004,5
SUV cars,Nissan Juke 1.6 Juke,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-juke_1717_1.jpg,2013,2014,5
SUV cars,Nissan Murano 3.5 V6,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-murano_1741_1.jpg,2005,2008,5
SUV cars,Nissan Murano 3.5 V6,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-murano_1742_1.jpg,2008,2010,5
SUV cars,Nissan Murano 3.5 V6,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-murano_1743_1.jpg,2010,2015,5
SUV cars,Nissan Pathfinder 3.3 V6,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-pathfinder_1746_1.jpg,2000,2001,5
SUV cars,Nissan Pathfinder 2.5 dCi XE,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-pathfinder_1747_1.jpg,2005,2009,5
SUV cars,Nissan Pathfinder 2.5 dCi XE,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-pathfinder_1748_1.jpg,2010,2014,5
SUV cars,Nissan Patrol GR 2.8 Turbo D,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-patrol-gr_1749_1.jpg,1998,2000,3
SUV cars,Nissan Patrol GR 3.0 Di Turbo Comfort Base,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-patrol-gr_1750_1.jpg,2003,2004,3
SUV cars,Nissan Patrol GR 3.0 Di Turbo Comfort,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-patrol-gr_1751_1.jpg,2004,2007,3
SUV cars,Nissan Patrol Hardtop 2.8,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-patrol-hardtop_1752_1.jpg,1984,1989,3
SUV cars,Nissan Patrol GR 2.8 Turbo D,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-patrol-gr_1754_1.jpg,1998,2000,5
SUV cars,Nissan Patrol GR 3.0 Di Turbo Comfort,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-patrol-gr_1755_1.jpg,2003,2004,5
SUV cars,Nissan Patrol GR 3.0 Di Turbo Comfort Plus,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-patrol-gr_1756_1.jpg,2004,2007,5
SUV cars,Nissan Patrol Wagon 2.8,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-patrol-wagon_1757_1.jpg,1984,1989,5
SUV cars,Nissan Qashqai 1.6 Visia,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-qashqai_1779_1.jpg,2007,2008,5
SUV cars,Nissan Qashqai 1.6 Visia,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-qashqai_1780_1.jpg,2008,2010,5
SUV cars,Nissan Qashqai 1.6 Visia,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-qashqai_1781_1.jpg,2010,2010,5
SUV cars,Nissan Qashqai+2 1.6 Visia,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-qashqai-2_1782_1.jpg,2009,2010,5
SUV cars,Nissan Qashqai+2 1.6 Visia,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-qashqai-2_1783_1.jpg,2010,2010,5
SUV cars,Nissan Terrano 2.4,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-terrano_1805_1.jpg,1988,1991,3
SUV cars,Nissan Terrano 2.7 TD Comfort,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-terrano_1806_1.jpg,2002,2004,3
SUV cars,Nissan Terrano 3.0,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-terrano_1807_1.jpg,1990,1993,5
SUV cars,Nissan Terrano 2.7 TD Comfort,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-terrano_1808_1.jpg,2002,2004,5
SUV cars,Nissan X-Trail 2.0 Comfort Base,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-x-trail_1809_1.jpg,2002,2003,5
SUV cars,Nissan X-Trail 2.0 2WD Comfort,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-x-trail_1810_1.jpg,2005,2007,5
SUV cars,Nissan X-Trail 2.0 2WD XE,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-x-trail_1811_1.jpg,2007,2009,5
SUV cars,Nissan X-Trail 2.0 dCi 150 4WD XE,https://www.cars-data.com/pictures/thumbs/350px/nissan/nissan-x-trail_1812_1.jpg,2010,2014,5
SUV cars,Opel Antara 2.4 Edition 2x4,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-antara_1817_1.jpg,2010,2011,5
SUV cars,Opel Antara 2.4 Edition 2x4,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-antara_1818_1.jpg,2011,2013,5
SUV cars,Opel Frontera Sport 2.0i,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-frontera-sport_1876_1.jpg,1993,1995,3
SUV cars,Opel Frontera Sport 2.0i Softtop,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-frontera-sport_1877_1.jpg,1995,1996,3
SUV cars,Opel Frontera Sport 2.2-16V,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-frontera-sport_1878_1.jpg,1998,2000,3
SUV cars,Opel Frontera Wagon 2.4i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-frontera-wagon_1879_1.jpg,1993,1995,5
SUV cars,Opel Frontera Wagon 2.2i GL,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-frontera-wagon_1880_1.jpg,1995,1998,5
SUV cars,Opel Frontera Wagon 2.2-16V,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-frontera-wagon_1881_1.jpg,1998,2000,5
SUV cars,Peugeot 4007 SR 2.4,https://www.cars-data.com/pictures/thumbs/350px/peugeot/peugeot-4007_2021_1.jpg,2007,2011,5
SUV cars,Porsche Cayenne,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-cayenne_2086_1.jpg,2003,2007,5
SUV cars,Porsche Cayenne,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-cayenne_2087_1.jpg,2007,2010,5
SUV cars,Porsche Cayenne,https://www.cars-data.com/pictures/thumbs/350px/porsche/porsche-cayenne_2088_1.jpg,2010,2012,5
SUV cars,Renault Koleos 2.5 16V 4x2 Dynamique,https://www.cars-data.com/pictures/thumbs/350px/renault/renault-koleos_2158_1.jpg,2008,2010,5
SUV cars,Saab 9-7X 4.2,https://www.cars-data.com/pictures/thumbs/350px/saab/saab-9-7x_2304_1.jpg,2005,2008,5
SUV cars,Skoda Yeti 1.2 TSI Active,https://www.cars-data.com/pictures/thumbs/350px/skoda/skoda-yeti_2403_1.jpg,2009,2014,5
SUV cars,Ssangyong Actyon A230 2WD Direct,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-actyon_2419_1.jpg,2007,2008,5
SUV cars,Ssangyong Korando K4,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-korando_2421_1.jpg,1995,1996,3
SUV cars,Ssangyong Korando E 2.3 Softtop,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-korando_2422_1.jpg,1999,2002,3
SUV cars,Ssangyong Korando 2.0 Crystal 2WD,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-korando_2423_1.jpg,2012,2013,5
SUV cars,Ssangyong Kyron K 200 Xdi 2WD Direct,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-kyron_2424_1.jpg,2006,2007,5
SUV cars,Ssangyong Kyron M 200 Xdi 2WD Direct,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-kyron_2425_1.jpg,2007,2009,5
SUV cars,Ssangyong Musso E 2.3,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-musso_2426_1.jpg,1997,1998,5
SUV cars,Ssangyong Musso E 2.3,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-musso_2427_1.jpg,1998,2002,5
SUV cars,Ssangyong Rexton RJ 230,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-rexton_2428_1.jpg,2005,2006,5
SUV cars,Ssangyong Rexton RX 270 Xdi Direct,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-rexton_2429_1.jpg,2007,2009,5
SUV cars,Ssangyong Rexton XDI Crystal,https://www.cars-data.com/pictures/thumbs/350px/ssangyong/ssangyong-rexton_2430_1.jpg,2011,2013,5
SUV cars,Subaru Forester 2.0 AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-forester_2433_1.jpg,1997,2000,5
SUV cars,Subaru Forester 2.0 AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-forester_2434_1.jpg,2000,2002,5
SUV cars,Subaru Forester 2.0 X AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-forester_2435_1.jpg,2002,2005,5
SUV cars,Subaru Forester 2.0 X AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-forester_2436_1.jpg,2005,2008,5
SUV cars,Subaru Forester 2.0 Comfort,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-forester_2437_1.jpg,2008,2011,5
SUV cars,Subaru Forester 2.0 Intro,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-forester_2438_1.jpg,2011,2013,5
SUV cars,Subaru Legacy Outback 2.5 AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-legacy-outback_2475_1.jpg,1997,1998,5
SUV cars,Subaru Legacy Outback 2.5 AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-legacy-outback_2476_1.jpg,1998,2002,5
SUV cars,Subaru Legacy Outback 2.5 AWD,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-legacy-outback_2477_1.jpg,2002,2003,5
SUV cars,Subaru Outback 2.5i,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-outback_2483_1.jpg,2003,2006,5
SUV cars,Subaru Outback 2.5i Comfort,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-outback_2484_1.jpg,2006,2007,5
SUV cars,Subaru B9 Tribeca 3.0R Comfort,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-b9-tribeca_2487_1.jpg,2006,2008,5
SUV cars,Subaru Tribeca 3.6 Luxury,https://www.cars-data.com/pictures/thumbs/350px/subaru/subaru-tribeca_2488_1.jpg,2008,2010,5
SUV cars,Suzuki Grand Vitara 1.6 JX,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_2516_1.jpg,2005,2008,3
SUV cars,Suzuki Grand Vitara 1.6 Base,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_2517_1.jpg,2008,2010,3
SUV cars,Suzuki Grand Vitara 1.6 Comfort,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_2518_1.jpg,2010,2012,3
SUV cars,Suzuki Grand Vitara Cabrio 1.6,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara-cabrio_2519_1.jpg,2000,2004,3
SUV cars,Suzuki Grand Vitara Metal Top 1.6,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara-metal-top_2520_1.jpg,2000,2001,3
SUV cars,Suzuki Grand Vitara 2.0,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_2521_1.jpg,1998,2005,5
SUV cars,Suzuki Grand Vitara 2.0 JX,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_2522_1.jpg,2005,2008,5
SUV cars,Suzuki Grand Vitara 2.0 Comfort,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_2523_1.jpg,2008,2010,5
SUV cars,Suzuki Grand Vitara 2.4 Exclusive,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_2524_1.jpg,2010,2012,5
SUV cars,Suzuki Grand Vitara XL-7 2.7 V6,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara-xl-7_2525_1.jpg,2001,2004,5
SUV cars,Suzuki Grand Vitara XL-7 2.7 V6,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara-xl-7_2526_1.jpg,2004,2006,5
SUV cars,Suzuki Jimny 1.3 2WD JX,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-jimny_2530_1.jpg,1998,2001,3
SUV cars,Suzuki Jimny Metal Top 1.3 JX,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-jimny-metal-top_2533_1.jpg,2005,2012,3
SUV cars,Suzuki Samurai Cabrio De Luxe,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-samurai-cabrio_2540_1.jpg,1988,1990,2
SUV cars,Suzuki Samurai Metal Top De Luxe,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-samurai-metal-top_2541_1.jpg,1988,1990,2
SUV cars,Suzuki Samurai Metal Top De Luxe,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-samurai-metal-top_2542_1.jpg,1990,1992,3
SUV cars,Suzuki SX4 1.5 Base,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-sx4_2566_1.jpg,2006,2010,5
SUV cars,Suzuki SX4 1.6 Comfort,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-sx4_2567_1.jpg,2010,2013,5
SUV cars,Suzuki Vitara Cabrio JA,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-vitara-cabrio_2568_1.jpg,1994,1995,2
SUV cars,Suzuki Vitara Metal Top JX,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-vitara-metal-top_2569_1.jpg,1997,2001,3
SUV cars,Suzuki Vitara Villager JLX 16V,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-vitara-villager_2570_1.jpg,1994,1999,5
SUV cars,Suzuki Vitara Wagon JLX,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-vitara-wagon_2571_1.jpg,1991,1994,5
SUV cars,Toyota Funcruiser 2.0i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-funcruiser_2697_1.jpg,1994,1998,3
SUV cars,Toyota Funcruiser Hardtop 2.0i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-funcruiser-hardtop_2698_1.jpg,1998,2000,3
SUV cars,Toyota Funcruiser Softtop 2.0i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-funcruiser-softtop_2699_1.jpg,1998,2000,3
SUV cars,Toyota Funcruiser Wagon 2.0i SR,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-funcruiser-wagon_2700_1.jpg,1995,1998,5
SUV cars,Toyota Funcruiser Wagon 2.0i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-funcruiser-wagon_2701_1.jpg,1998,2000,5
SUV cars,Toyota Land Cruiser 2.4 LX Hardtop,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser_2706_1.jpg,1985,1990,3
SUV cars,Toyota Land Cruiser 2.4 LX Hardtop,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser_2707_1.jpg,1990,1992,3
SUV cars,Toyota Land Cruiser 4.0 V6 VVT-i LX,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser_2708_1.jpg,2003,2004,3
SUV cars,Toyota Land Cruiser 3.0 D-4D LX,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser_2709_1.jpg,2010,2013,3
SUV cars,Toyota Land Cruiser Customwagon 4.2,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser_2710_1.jpg,1980,1985,5
SUV cars,Toyota Land Cruiser 4.0 V6 VVT-i LX,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser_2711_1.jpg,2003,2004,5
SUV cars,Toyota Land Cruiser 3.0 D-4D LX,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser_2712_1.jpg,2010,2013,5
SUV cars,Toyota Land Cruiser 4.0 D GX,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser-customwagon_2713_1.jpg,1985,1990,5
SUV cars,Toyota Land Cruiser Customwagon 4.5i 24V VX,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser-customwagon_2714_1.jpg,1995,1998,5
SUV cars,Toyota Land Cruiser 100 4.7 V8 Executive,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser-100_2715_1.jpg,1998,2002,5
SUV cars,Toyota Land Cruiser 100 4.7 V8 32v Executive,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser-100_2716_1.jpg,2002,2006,5
SUV cars,Toyota Land Cruiser V8 4.6 VVT-i Executive,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-land-cruiser-v8_2718_1.jpg,2012,2016,5
SUV cars,Toyota RAV4 1.8 16v VVT-i Linea Luna 2WD,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-rav4_2734_1.jpg,2000,2003,3
SUV cars,Toyota RAV4 1.8 16v VVT-i Linea Terra 2WD,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-rav4_2735_1.jpg,2003,2005,3
SUV cars,Toyota RAV4 1.8 16v VVT-i Linea Luna 2WD,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-rav4_2736_1.jpg,2000,2003,5
SUV cars,Toyota RAV4 1.8 16v VVT-i Linea Terra 2WD,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-rav4_2737_1.jpg,2003,2005,5
SUV cars,Toyota RAV4 2.0 16v VVT-i,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-rav4_2738_1.jpg,2006,2009,5
SUV cars,Toyota RAV4 2.0 16v VVT-i 2WD Comfort,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-rav4_2739_1.jpg,2009,2010,5
SUV cars,Toyota RAV4 2.0 VVT-i 2WD Comfort,https://www.cars-data.com/pictures/thumbs/350px/toyota/toyota-rav4_2740_1.jpg,2010,2013,5
SUV cars,Volkswagen Tiguan 1.4 TSI 122hp BlueMotion Techn. Easyline,https://www.cars-data.com/pictures/thumbs/350px/volkswagen/volkswagen-tiguan_2881_1.jpg,2010,2011,5
SUV cars,Volkswagen Tiguan 1.4 TSI 122hp BMT Easyline,https://www.cars-data.com/pictures/thumbs/350px/volkswagen/volkswagen-tiguan_2882_1.jpg,2011,2015,5
SUV cars,Volkswagen Touareg 3.2 V6,https://www.cars-data.com/pictures/thumbs/350px/volkswagen/volkswagen-touareg_2883_1.jpg,2002,2004,5
SUV cars,Volkswagen Touareg 3.6 V6 FSI,https://www.cars-data.com/pictures/thumbs/350px/volkswagen/volkswagen-touareg_2884_1.jpg,2007,2010,5
SUV cars,Volkswagen Touareg 3.6 V6 FSI BMT,https://www.cars-data.com/pictures/thumbs/350px/volkswagen/volkswagen-touareg_2885_1.jpg,2010,2012,5
SUV cars,Volvo XC60 2.0T,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-xc60_2968_1.jpg,2010,2010,5
SUV cars,Volvo XC70 2.5 T AWD,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-xc70_2969_1.jpg,2002,2004,5
SUV cars,Volvo XC70 2.5 T AWD,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-xc70_2970_1.jpg,2004,2006,5
SUV cars,Volvo XC70 3.2 AWD Kinetic,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-xc70_2971_1.jpg,2007,2009,5
SUV cars,Volvo XC70 T6 AWD Kinetic,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-xc70_2972_1.jpg,2011,2013,5
SUV cars,Volvo XC90 2.5T,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-xc90_2973_1.jpg,2003,2004,5
SUV cars,Volvo XC90 2.5T Kinetic,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-xc90_2974_1.jpg,2006,2006,5
SUV cars,Volvo XC90 3.2 Kinetic,https://www.cars-data.com/pictures/thumbs/350px/volvo/volvo-xc90_2975_1.jpg,2011,2012,5
SUV cars,Audi Q5 2.0 TFSI 180hp quattro,https://www.cars-data.com/pictures/thumbs/350px/audi/audi-q5_2978_1.jpg,2013,2017,5
SUV cars,Honda CR-V 2.0 S 2WD,https://www.cars-data.com/pictures/thumbs/350px/honda/honda-cr-v_2991_1.jpg,2012,2015,5
SUV cars,Kia Sorento 2.4 GDI Plus Pack,https://www.cars-data.com/pictures/thumbs/350px/kia/kia-sorento_2993_1.jpg,2012,2014,5
SUV cars,Land Rover Freelander Si4 S,https://www.cars-data.com/pictures/thumbs/350px/land-rover/land-rover-freelander_2994_1.jpg,2012,2014,5
SUV cars,Land Rover Range Rover 5.0 V8 Supercharged Vogue,https://www.cars-data.com/pictures/thumbs/350px/land-rover/land-rover-range-rover_2995_1.jpg,2013,2017,5
SUV cars,Mercedes-Benz GL 400 4Matic,https://www.cars-data.com/pictures/thumbs/350px/mercedes-benz/mercedes-benz-gl_3004_1.jpg,2014,2015,5
SUV cars,Mini Paceman Cooper,https://www.cars-data.com/pictures/thumbs/350px/mini/mini-paceman_3005_1.jpg,2013,2014,3
SUV cars,Mitsubishi ASX 1.6 ClearTec Inform,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-asx_3007_1.jpg,2012,2014,5
SUV cars,Mitsubishi Outlander 2.0 ClearTec Intense 2WD,https://www.cars-data.com/pictures/thumbs/350px/mitsubishi/mitsubishi-outlander_3009_1.jpg,2012,2014,5
SUV cars,Opel Mokka 1.6 Selection,https://www.cars-data.com/pictures/thumbs/350px/opel/opel-mokka_3011_1.jpg,2012,2016,5
SUV cars,Suzuki Grand Vitara 1.6 Comfort,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_3017_1.jpg,2012,2015,3
SUV cars,Suzuki Grand Vitara 2.4 Exclusive,https://www.cars-data.com/pictures/thumbs/350px/suzuki/suzuki-grand-vitara_3018_1.jpg,2012,2015,5
